Age,Weight,Temperature,Heart_Rate,Activity_Level,Eating_Habits,Hydration,Exercise_Hours,Pet_Type,Breed_Category,Vaccination_Status,Sick
2,38.21577027,36.48115437,62,9,4,2.865481519,4.782841028,Cat,Small,Not up-to-date,0
9,12.70937581,38.46806883,68,6,4,2.099298542,2.426168081,Cat,Small,Up-to-date,0
3,16.51732356,38.40245191,175,7,3,1.494926523,4.567026246,Dog,Medium,Up-to-date,0
15,5.482251797,39.439499,73,4,4,1.561007612,2.731261056,Cat,Medium,Not up-to-date,0
3,6.266364816,36.01326682,161,9,4,0.912841429,0.790422574,Dog,Medium,Not up-to-date,0
19,29.61614148,36.75972667,150,6,2,1.400020284,4.214660729,Cat,Medium,Not up-to-date,0
18,37.88462496,36.8787505,79,6,2,2.759497436,0.082402536,Dog,Large,Not up-to-date,0
8,25.20844281,39.79986435,63,6,4,2.513437393,2.818684886,Dog,Small,Not up-to-date,1
17,29.20230059,36.61477463,83,4,1,2.153705329,1.709067232,Cat,Small,Up-to-date,0
8,30.95485029,36.1478494,150,7,3,2.919455445,2.191188468,Dog,Small,Up-to-date,0
7,11.98694243,38.13784598,135,2,4,1.933591692,3.987290343,Cat,Large,Not up-to-date,1
7,3.718725975,38.11423385,87,2,4,0.940695323,0.027282919,Cat,Small,Not up-to-date,0
3,2.071164269,39.37618786,158,6,3,2.284037881,0.911653807,Cat,Small,Not up-to-date,1
1,15.32467275,39.7954386,147,9,2,1.979787445,4.063342075,Dog,Large,Up-to-date,1
4,11.17564067,38.15418177,90,3,3,1.591367674,2.727410554,Dog,Small,Not up-to-date,0
5,4.368073552,39.71997673,126,7,1,0.867454211,1.291573197,Cat,Medium,Not up-to-date,0
1,8.822075115,38.90063661,153,9,4,2.194147564,2.488804608,Cat,Medium,Not up-to-date,1
15,6.730958134,37.05823651,123,9,4,1.610164595,2.014564489,Cat,Medium,Up-to-date,0
5,36.76537846,39.71368284,150,3,4,1.946583578,3.843504954,Dog,Large,Up-to-date,0
13,7.330154111,38.6697727,176,1,3,1.288505725,3.782688749,Cat,Large,Up-to-date,0
8,22.43064163,37.65638373,76,2,1,0.889318933,2.31558274,Cat,Small,Up-to-date,1
8,24.53802629,38.72096834,65,8,4,1.399768834,1.379495165,Cat,Small,Up-to-date,0
5,22.65259939,37.60525131,170,7,2,2.63026207,0.060321544,Cat,Medium,Not up-to-date,0
9,5.7641445,36.45673507,166,1,1,0.898914831,2.362876618,Cat,Large,Not up-to-date,0
1,14.11433775,38.87591499,141,3,1,1.678083251,2.962738395,Dog,Small,Up-to-date,0
4,3.948272634,39.29635045,119,8,1,1.244021108,3.027280336,Dog,Medium,Not up-to-date,0
3,17.03545674,38.9152248,158,7,1,2.905830594,4.339885546,Cat,Small,Not up-to-date,0
2,9.166759388,36.91645867,150,5,2,0.711683834,2.337099681,Dog,Medium,Up-to-date,0
8,23.34203626,39.82654005,140,3,1,1.113372444,3.602214995,Cat,Medium,Not up-to-date,0
9,28.32671897,36.10101825,70,7,2,1.623891854,0.635982669,Dog,Small,Not up-to-date,1
2,22.22055469,37.33074119,97,5,3,1.118195275,3.819994342,Dog,Medium,Up-to-date,0
14,18.50099447,37.04036974,160,1,3,2.266481869,2.22576911,Cat,Small,Up-to-date,1
14,16.71866999,36.19250491,165,5,3,1.427212826,3.471857408,Cat,Small,Up-to-date,0
4,33.98428719,37.62291877,93,3,3,2.451942332,4.175762786,Dog,Small,Up-to-date,1
6,10.33598647,38.49245936,106,2,2,1.878183618,1.269916885,Cat,Medium,Not up-to-date,0
11,29.9002969,39.53021145,91,3,4,1.567060033,3.333020891,Dog,Large,Up-to-date,1
3,30.78432834,39.95875886,166,4,2,1.4121903,0.616242229,Cat,Large,Up-to-date,1
8,17.92960028,39.23235835,179,1,3,1.055046678,0.558192551,Cat,Small,Not up-to-date,0
3,13.29742277,37.87472207,116,4,4,1.131395983,1.417951425,Dog,Medium,Up-to-date,1
14,19.88057647,38.8948177,105,9,4,0.94094926,0.654646429,Dog,Large,Not up-to-date,1
13,5.542129184,39.37449515,169,1,4,2.629363125,2.264614418,Dog,Large,Not up-to-date,1
13,3.745341225,37.86122879,94,7,4,1.87070924,4.337989606,Dog,Large,Not up-to-date,0
2,6.240921579,39.14021774,151,8,1,1.707187948,0.37179557,Cat,Medium,Up-to-date,0
13,9.111511196,37.93060967,177,9,3,1.305627599,1.816863838,Dog,Small,Up-to-date,0
19,21.15871917,37.54598396,81,7,3,1.792172314,1.038973616,Dog,Medium,Not up-to-date,0
6,34.26719217,38.10436335,75,9,3,2.70638536,2.293786815,Cat,Medium,Not up-to-date,0
16,10.95440862,38.70341895,169,3,2,2.640246584,3.171384374,Dog,Medium,Up-to-date,0
2,37.53615641,38.90752823,165,1,3,1.997727618,4.26474172,Dog,Medium,Up-to-date,1
8,38.28650054,37.42694508,177,2,3,1.82489261,0.117651229,Cat,Medium,Up-to-date,0
17,38.43837498,38.28528101,163,1,3,1.064454798,2.840895554,Dog,Medium,Up-to-date,0
2,33.82738392,39.6394835,135,2,2,2.232320339,3.449398779,Dog,Large,Not up-to-date,1
10,15.82535155,39.9052516,64,9,3,2.633294668,0.674241286,Dog,Medium,Not up-to-date,0
16,4.761988618,36.90899236,149,5,3,1.264228269,4.687996914,Cat,Small,Not up-to-date,0
6,23.61511181,36.77132466,85,4,1,1.58885195,0.40474486,Cat,Small,Not up-to-date,0
2,23.22989487,38.70674253,136,2,3,0.766775948,1.600984027,Dog,Large,Not up-to-date,0
2,34.29907915,37.65873554,83,3,4,2.645493876,1.192539905,Cat,Small,Up-to-date,0
13,39.84765994,36.09688935,167,9,2,0.744271136,0.338999588,Cat,Medium,Up-to-date,0
15,21.30997765,37.38744748,126,3,4,2.260843536,3.499929133,Dog,Small,Up-to-date,1
2,15.11775318,39.22697897,91,8,1,0.96744921,2.556373615,Dog,Large,Not up-to-date,0
7,9.064265039,39.18970772,82,1,3,2.334121722,2.135624556,Cat,Large,Not up-to-date,0
3,2.182393343,37.9787406,108,5,2,2.106696971,0.997217221,Dog,Small,Not up-to-date,1
8,21.34632031,37.89031174,175,2,1,2.225988602,2.21433036,Dog,Medium,Not up-to-date,0
14,23.10970933,38.31802977,160,4,2,2.089494813,4.506202423,Dog,Small,Not up-to-date,0
7,33.34766223,36.87758684,178,2,4,1.491676558,1.77601068,Cat,Large,Up-to-date,1
7,21.17392478,38.1041745,121,3,1,2.050483022,2.543785678,Dog,Medium,Up-to-date,1
1,36.82579725,36.04418544,161,5,2,1.086634348,4.643371738,Cat,Large,Not up-to-date,0
17,25.86717211,37.90223822,168,2,4,1.184843146,3.456124595,Dog,Medium,Not up-to-date,0
9,33.93277705,37.34420419,161,9,1,0.662833036,0.20929144,Cat,Large,Up-to-date,0
13,7.635465923,38.69947842,136,8,3,2.032069138,1.661840636,Cat,Small,Not up-to-date,1
19,34.50277295,38.55341434,138,5,3,2.601987467,4.881923572,Cat,Medium,Not up-to-date,1
19,27.65546647,37.52334352,125,1,4,1.446124957,4.325894927,Dog,Large,Not up-to-date,0
17,8.468855233,36.02909193,70,5,3,1.02169568,4.413429514,Cat,Large,Not up-to-date,0
10,9.21101521,37.00909452,139,4,3,2.559824045,4.670238111,Dog,Large,Up-to-date,1
10,37.20702352,38.5333914,77,9,1,2.110316076,3.167761137,Cat,Small,Up-to-date,1
4,3.224183697,36.28949337,157,2,1,2.73382414,3.90142797,Cat,Small,Up-to-date,1
8,19.57632785,36.43056969,69,7,1,0.515609134,3.267566549,Dog,Large,Up-to-date,0
18,13.91206102,38.5881401,136,2,1,1.502891133,2.641977356,Cat,Large,Up-to-date,1
14,27.27294272,39.0230696,155,3,1,2.752395166,2.59920186,Dog,Small,Not up-to-date,0
18,33.90591673,37.28619883,119,3,1,2.188457332,0.064854494,Cat,Small,Up-to-date,0
14,15.69436862,37.95869226,67,8,3,1.672165379,1.159268234,Cat,Medium,Not up-to-date,0
15,18.22227932,39.78284546,130,2,1,1.536372047,0.145044952,Dog,Large,Not up-to-date,1
4,39.31287581,39.78217425,107,1,2,2.737901193,2.248754084,Dog,Small,Up-to-date,1
13,31.78882737,37.2300111,140,6,2,2.579487749,3.606634395,Cat,Large,Not up-to-date,0
8,36.09375698,39.2399515,100,6,4,0.530779464,4.6911106,Dog,Medium,Up-to-date,0
18,18.67296438,38.37577621,150,1,2,0.802725144,0.067914789,Dog,Medium,Up-to-date,0
12,10.89489575,39.90193797,67,5,1,1.780788292,2.453470563,Cat,Large,Up-to-date,0
14,17.65081168,37.91045428,152,9,3,0.78659051,3.499249271,Dog,Small,Up-to-date,0
2,29.21149288,39.09882747,175,5,2,1.186910111,3.336001962,Cat,Medium,Not up-to-date,0
18,6.158355384,39.07254852,96,7,1,2.587271773,3.76442087,Dog,Large,Not up-to-date,1
2,12.27782601,37.98973147,150,6,1,1.465348168,4.226223535,Cat,Small,Up-to-date,0
11,3.772164218,39.18252046,96,4,3,1.627286429,4.570812153,Dog,Large,Not up-to-date,1
9,18.42921406,37.04416133,123,2,1,0.93547753,0.902006917,Cat,Large,Not up-to-date,0
12,33.44293797,36.48901215,118,5,1,2.005785079,4.775585767,Dog,Small,Not up-to-date,0
17,2.937220155,37.70065498,147,9,2,0.800775376,4.029285956,Dog,Large,Not up-to-date,0
15,27.66229402,39.77452263,104,3,2,2.075553479,4.499561872,Cat,Large,Up-to-date,0
17,37.43484323,38.00297843,75,3,4,2.3668396,1.716194533,Dog,Small,Up-to-date,0
18,11.00325874,38.54103655,85,7,4,2.684022279,4.992864192,Cat,Large,Up-to-date,0
6,28.35812395,38.49664982,177,2,2,1.956119716,0.060992921,Dog,Small,Up-to-date,0
17,39.05387224,36.53029147,90,8,2,1.329886133,4.353465026,Dog,Small,Not up-to-date,0
18,38.56656629,37.56118753,86,7,4,2.629191848,3.394705182,Cat,Medium,Up-to-date,0
8,10.92730934,38.82775589,149,8,4,1.991560683,0.688877647,Dog,Medium,Not up-to-date,0
9,5.812580022,39.88796039,102,6,2,1.395344006,4.156274885,Cat,Large,Up-to-date,1
6,7.63473644,36.67207095,74,5,1,1.306348368,3.966276085,Dog,Large,Up-to-date,0
5,28.6773554,37.64176756,117,4,1,1.301535396,2.697642946,Dog,Large,Up-to-date,0
12,29.57883727,36.3803752,108,8,3,0.640858615,3.168532273,Cat,Small,Up-to-date,0
11,27.62098934,36.96950584,138,2,2,0.753335939,0.636903933,Dog,Small,Not up-to-date,1
1,14.77097873,37.50703737,146,6,2,0.724267942,2.29040981,Dog,Medium,Up-to-date,0
11,8.451523711,38.16257299,84,6,2,1.280469923,0.198036024,Cat,Medium,Up-to-date,0
19,24.06892149,36.92226753,167,5,2,1.684941719,2.886244523,Dog,Large,Not up-to-date,0
9,20.37985694,36.91025064,127,2,2,0.868950021,2.258675603,Dog,Small,Up-to-date,1
2,29.69569759,39.11131992,95,5,4,2.569878171,0.427708376,Cat,Small,Up-to-date,0
12,18.77168299,39.85056665,176,3,4,0.664040971,2.059448006,Cat,Small,Up-to-date,0
4,14.8683084,37.29445187,139,7,1,2.863279153,2.189369187,Dog,Medium,Not up-to-date,0
4,13.15218594,38.75196807,106,7,1,0.686085087,3.687979615,Cat,Medium,Not up-to-date,1
18,10.03587216,37.03232185,163,8,2,2.736665503,0.267265201,Cat,Small,Up-to-date,0
15,12.0983623,39.71180902,118,9,4,1.151770558,3.069650324,Cat,Small,Not up-to-date,1
19,5.603556676,38.69160944,144,1,1,2.966866905,2.564378009,Cat,Small,Not up-to-date,0
13,15.18056642,39.21070742,111,4,2,1.803319566,1.374568578,Cat,Large,Not up-to-date,0
19,3.38965287,36.19741617,99,6,3,0.545769205,3.722071773,Dog,Small,Up-to-date,0
17,9.083726192,38.39402387,102,7,2,1.206672576,2.814780529,Dog,Small,Not up-to-date,1
6,30.3772769,38.11044933,176,5,3,2.850408506,2.601667709,Dog,Medium,Not up-to-date,1
16,14.36782157,37.17198763,115,6,3,1.249164547,4.761756166,Dog,Small,Not up-to-date,0
12,27.39300665,37.04971994,140,1,2,1.39902067,4.072946118,Cat,Medium,Not up-to-date,0
19,29.24159867,38.32009921,62,5,2,0.610370518,1.032146673,Dog,Medium,Up-to-date,0
5,24.08504302,38.82594254,130,2,2,1.133141017,1.939840888,Cat,Medium,Not up-to-date,0
17,38.43051417,36.13269103,71,2,2,1.148300385,3.314451059,Dog,Small,Up-to-date,0
1,2.814714932,38.26960633,124,1,1,2.289934568,2.750451783,Dog,Large,Up-to-date,0
10,30.06880072,36.68183812,102,9,1,1.764420696,2.153505782,Dog,Large,Not up-to-date,1
15,38.43389247,36.56145093,160,4,3,0.902519202,4.906670827,Cat,Small,Up-to-date,0
11,34.76632572,38.49247795,129,4,2,2.488998481,0.829648573,Cat,Medium,Not up-to-date,0
13,8.379922289,37.24348047,105,9,1,2.028796875,1.692738762,Cat,Medium,Not up-to-date,1
5,14.41917164,37.76352093,119,5,1,1.171148262,1.98121,Dog,Large,Not up-to-date,0
1,8.553169915,37.43999524,120,4,4,1.05945911,0.341790293,Dog,Small,Up-to-date,0
12,24.84971782,38.59334528,108,7,4,2.81227017,2.339734044,Cat,Medium,Up-to-date,0
11,29.06314332,37.88047906,146,5,1,2.09264068,2.622952212,Cat,Small,Up-to-date,1
17,14.04880324,39.85383465,84,8,3,2.518541862,1.322982478,Dog,Small,Up-to-date,0
4,22.50124981,37.40953104,148,3,1,1.063793583,4.809347019,Cat,Large,Not up-to-date,0
15,28.25498166,38.96113736,62,8,2,1.9718401,2.676649775,Cat,Medium,Up-to-date,0
9,18.01091303,37.02917027,127,6,1,0.633723966,2.908884446,Dog,Small,Not up-to-date,1
19,34.45259016,38.03501237,122,9,4,1.986800882,4.469102709,Dog,Large,Up-to-date,0
19,31.31889754,38.21027901,89,6,4,1.00895644,1.371209814,Cat,Medium,Not up-to-date,0
12,4.457290666,37.31643712,156,4,2,2.172731987,3.170960461,Cat,Medium,Not up-to-date,1
5,25.60276137,37.88712212,152,2,1,2.829916008,2.246205486,Cat,Large,Not up-to-date,1
10,10.94237094,37.11711455,63,3,2,1.646774355,1.857262462,Dog,Large,Not up-to-date,0
17,23.18569406,36.02400313,137,7,3,1.263490817,1.886270779,Cat,Medium,Up-to-date,1
5,38.36176082,36.86259321,144,5,4,0.808168011,0.120159948,Dog,Large,Up-to-date,1
16,35.40435617,38.80025669,130,7,1,2.176479312,4.105612064,Cat,Small,Up-to-date,0
7,17.37162332,39.0838521,80,7,1,1.960444416,2.92823935,Cat,Large,Up-to-date,0
9,13.07752662,37.12081147,179,6,3,1.861426741,4.663316238,Dog,Small,Not up-to-date,1
3,10.90741829,37.632172,130,2,3,2.839915163,4.227324058,Dog,Small,Up-to-date,1
15,22.23556505,36.14946264,60,5,4,2.945388292,4.924448335,Dog,Large,Not up-to-date,0
16,6.341441224,36.9482516,119,6,3,2.292459477,0.169249935,Dog,Small,Up-to-date,0
18,22.87245031,39.11687713,93,8,4,0.989973474,3.241992386,Cat,Large,Up-to-date,1
14,2.050678301,38.42394508,146,1,4,2.866908548,4.773121686,Cat,Small,Not up-to-date,0
3,14.30628597,36.82308209,62,7,2,1.362316654,3.842595337,Dog,Medium,Not up-to-date,1
12,10.35750393,37.02976798,77,5,2,0.697887334,1.586388188,Dog,Large,Not up-to-date,0
9,38.90631402,39.26720809,102,7,4,1.102711973,0.562712432,Cat,Large,Not up-to-date,1
7,29.63520814,36.83633681,135,3,1,2.575941097,3.341329619,Cat,Medium,Up-to-date,1
9,15.28682846,37.3366309,137,4,2,1.009412018,3.291915967,Dog,Medium,Up-to-date,0
13,5.528113288,38.65743477,100,2,1,1.487668488,1.461454826,Dog,Medium,Not up-to-date,0
18,21.6384226,38.24444954,151,6,3,1.183765173,4.028316976,Cat,Medium,Not up-to-date,0
5,10.11101949,37.84348082,165,5,1,0.619543971,3.160522529,Cat,Large,Up-to-date,1
13,22.38432274,39.59896436,168,1,3,1.904297813,2.073657855,Cat,Small,Not up-to-date,1
4,33.74376946,36.87884185,83,1,4,2.071892543,2.328930986,Dog,Medium,Not up-to-date,1
2,25.40011698,38.96567956,83,8,4,2.477868065,1.23859073,Dog,Medium,Not up-to-date,0
16,26.08395994,36.63625536,62,8,4,1.536651278,2.69308469,Dog,Large,Up-to-date,0
9,22.55915098,38.46293533,118,6,3,0.853326207,2.510292696,Cat,Small,Up-to-date,0
9,37.23609404,39.48249425,117,9,1,2.130389497,4.716418888,Cat,Small,Not up-to-date,0
6,37.41230201,37.83160714,132,1,2,2.725162991,2.546578805,Dog,Large,Up-to-date,0
11,21.48348164,38.89717803,83,8,2,0.799553412,3.887463969,Dog,Large,Not up-to-date,0
1,13.61886051,39.28157341,125,2,1,0.95654227,3.071042386,Dog,Small,Up-to-date,0
4,19.46430622,36.5441057,178,8,2,1.322995292,1.12612049,Dog,Small,Not up-to-date,1
13,9.089200663,38.82330758,99,3,3,2.125741159,0.247749185,Dog,Large,Not up-to-date,0
13,26.18108398,39.6793641,151,6,3,1.809530904,3.509655212,Cat,Medium,Up-to-date,1
13,21.00350876,38.30548244,130,7,2,2.280921277,4.011744767,Cat,Medium,Not up-to-date,0
2,5.925418157,36.74448898,68,3,2,0.578344129,4.374489246,Cat,Small,Up-to-date,1
9,9.510615683,36.50777013,168,2,3,2.526144437,3.418625233,Dog,Large,Not up-to-date,0
8,20.22601434,37.03894132,162,1,1,2.968706327,2.171387315,Dog,Medium,Up-to-date,1
7,35.72838165,36.41405308,119,5,2,0.616661216,2.462788816,Cat,Large,Not up-to-date,0
4,23.52284738,38.05357629,98,1,2,1.738538684,3.801754064,Dog,Large,Not up-to-date,0
18,27.89833001,36.27881873,92,1,4,2.349785547,0.890590531,Dog,Small,Up-to-date,1
3,14.88308489,36.8936185,93,5,4,1.690998447,2.263536194,Cat,Large,Not up-to-date,0
6,23.71363294,37.75964178,121,3,1,1.982349435,0.26971216,Dog,Large,Not up-to-date,0
12,19.00043326,37.895659,144,3,3,2.802317388,0.526366595,Dog,Large,Not up-to-date,1
12,27.04693668,38.26159394,120,7,1,1.84960897,1.153971504,Dog,Small,Up-to-date,1
8,3.921871511,38.82245985,152,3,1,1.091487146,3.150225062,Cat,Small,Not up-to-date,0
1,20.74540822,36.18891456,86,2,1,2.3465671,4.600487288,Cat,Small,Up-to-date,0
4,13.24771976,36.32248381,76,3,2,1.438573196,1.824642024,Dog,Small,Up-to-date,0
11,14.39503233,36.24343661,119,4,3,1.212787696,2.501739257,Cat,Small,Not up-to-date,0
3,38.5148624,37.69260126,101,9,3,1.121013591,2.852589711,Cat,Large,Up-to-date,1
13,8.942402883,36.16739178,106,2,2,0.698409026,1.422879749,Dog,Small,Up-to-date,0
17,13.8273196,38.98432507,171,6,1,2.83226835,3.448898999,Cat,Medium,Not up-to-date,0
10,21.37591788,36.89200072,146,5,4,1.908393889,1.061991602,Cat,Medium,Not up-to-date,0
12,34.79502403,39.75684997,112,6,2,2.887751535,0.946582742,Dog,Small,Not up-to-date,0
15,17.83346316,37.94561502,168,5,1,2.654472052,1.029075163,Cat,Large,Up-to-date,0
10,30.26688067,37.78530301,80,6,1,0.575571193,2.39641114,Cat,Medium,Not up-to-date,0
14,34.54221573,39.12215477,67,4,1,1.118213128,1.251053407,Dog,Small,Not up-to-date,1
13,13.78062152,38.85261594,132,8,1,1.288403091,2.165933429,Dog,Small,Up-to-date,1
5,16.92450697,38.42923616,156,9,4,1.724554523,1.884410435,Dog,Large,Up-to-date,0
6,15.5491365,39.74058683,117,7,4,2.290321489,4.154980959,Cat,Large,Up-to-date,0
2,33.64852073,37.68903704,127,1,2,2.201921039,1.095299343,Dog,Small,Not up-to-date,0
17,3.685180754,39.2341267,122,5,1,2.968179853,1.530483025,Dog,Medium,Up-to-date,0
4,13.72000138,37.52037178,118,7,2,2.808306502,4.761911763,Dog,Large,Not up-to-date,0
14,27.81752519,39.3533827,141,5,1,0.965666796,1.223168961,Cat,Small,Up-to-date,1
10,23.48685298,37.03789852,155,5,4,2.649667832,3.984478625,Cat,Small,Not up-to-date,0
3,18.57899565,37.15706829,89,5,2,2.607338156,0.707880079,Dog,Small,Up-to-date,0
3,22.51803263,38.71147814,84,5,3,1.936995989,2.933606035,Cat,Small,Not up-to-date,0
15,9.508214261,36.85085318,156,5,2,1.345301946,0.459926649,Cat,Small,Up-to-date,1
6,18.36723162,36.91661675,158,1,3,1.021541988,2.049966446,Dog,Large,Not up-to-date,1
17,21.0647134,37.22104972,165,6,2,1.031143396,4.778161617,Dog,Medium,Up-to-date,0
12,36.24518663,38.71571508,115,6,4,1.344565435,3.213166232,Dog,Large,Up-to-date,0
11,11.91173619,39.55755237,93,8,3,1.759866268,1.038292321,Dog,Small,Not up-to-date,0
4,34.97748308,38.6982706,109,5,4,1.959552203,4.044241508,Cat,Large,Up-to-date,0
6,26.48117323,39.31125698,61,2,2,1.312600196,3.272446876,Dog,Large,Up-to-date,0
1,2.772951581,38.17424236,136,7,4,1.391447836,4.638582521,Cat,Large,Not up-to-date,1
16,29.5359908,36.27569289,112,1,1,0.533798423,1.143790907,Cat,Medium,Up-to-date,0
15,3.350971347,36.40186485,100,5,3,0.505298786,0.606353031,Cat,Small,Not up-to-date,0
17,39.90048282,38.21756791,82,5,1,2.767956134,3.174556602,Cat,Small,Not up-to-date,0
8,35.16019413,37.31120387,120,3,3,0.535034314,4.567952453,Cat,Large,Up-to-date,1
12,13.29906241,36.88227229,146,2,4,0.582803551,3.888811593,Dog,Large,Up-to-date,0
10,11.78162675,37.86502771,90,4,4,1.01408827,2.055612155,Cat,Large,Not up-to-date,0
15,16.49476112,38.66598696,125,7,1,2.358496216,2.158528751,Dog,Large,Up-to-date,0
9,15.53434468,37.53996779,61,3,1,2.197301037,1.662975196,Cat,Large,Up-to-date,1
2,16.1488371,39.21016903,128,6,2,2.117942689,4.586647729,Dog,Small,Up-to-date,1
5,14.09450875,38.95409299,119,7,1,1.937382908,4.058236611,Dog,Medium,Not up-to-date,1
6,25.60306946,38.93965953,137,2,3,1.004247492,1.336992049,Dog,Large,Up-to-date,0
7,8.242019221,39.94075876,82,3,3,1.494834351,1.603470977,Dog,Medium,Up-to-date,1
1,34.14728911,37.18091991,178,9,3,1.695250061,3.69890916,Cat,Large,Up-to-date,0
7,32.87129439,38.57890235,116,1,2,1.956107022,2.120775281,Dog,Large,Up-to-date,0
12,20.1063619,39.42191336,94,8,2,0.996073274,3.048595137,Dog,Medium,Not up-to-date,0
16,34.40373868,38.31809774,169,1,3,2.322584162,0.777325563,Dog,Large,Not up-to-date,0
16,11.39151266,39.1580087,60,3,1,1.272286521,4.132982769,Cat,Medium,Up-to-date,0
11,2.667487317,37.65780874,164,6,4,2.150560175,2.781819533,Cat,Small,Not up-to-date,0
4,25.52990115,38.36196538,107,8,2,1.784957913,4.128680868,Dog,Small,Not up-to-date,0
13,19.40055746,36.22266557,108,7,1,1.980536152,3.574271997,Cat,Small,Up-to-date,1
7,23.55225276,39.94307042,99,3,2,1.532871016,2.145007418,Dog,Medium,Up-to-date,1
4,36.17489754,39.20007393,121,6,2,1.612672636,3.402821059,Cat,Large,Up-to-date,0
15,38.8571718,39.47523629,74,1,4,2.670469154,0.299258581,Dog,Large,Not up-to-date,0
19,26.10921931,38.77717711,89,8,2,1.689688343,2.18079907,Cat,Small,Not up-to-date,0
9,31.03411241,36.74420013,80,9,2,2.484722059,2.179171578,Cat,Medium,Up-to-date,0
11,5.184720473,36.12411377,67,9,4,1.487561462,2.103220358,Dog,Small,Not up-to-date,0
8,8.107192226,39.45862643,66,4,3,2.251330355,0.587902723,Dog,Medium,Up-to-date,0
1,29.86178259,37.58532261,164,4,2,1.082237996,2.434861217,Cat,Large,Up-to-date,1
8,18.39188734,37.0554595,93,7,2,2.792547502,3.808523461,Dog,Large,Not up-to-date,0
13,18.94668028,38.24669184,123,7,3,2.918190834,1.615184363,Cat,Large,Up-to-date,1
4,13.7270919,37.68359409,101,6,3,2.753310929,4.092932271,Cat,Small,Up-to-date,0
8,25.07954257,38.60666398,160,7,3,1.366043408,2.927349293,Cat,Large,Not up-to-date,1
3,9.036271726,37.93517293,171,1,3,1.191225174,3.620628722,Dog,Medium,Not up-to-date,0
9,25.82281861,38.78893256,112,9,1,0.95609906,4.488497962,Dog,Medium,Not up-to-date,0
2,8.604356571,39.41369308,155,6,3,2.682485689,2.411181915,Dog,Small,Up-to-date,0
2,4.425389319,36.78222804,156,8,3,0.796541122,4.224615738,Cat,Small,Not up-to-date,0
13,14.55359217,37.31773152,129,5,3,2.105825724,0.701880834,Cat,Small,Up-to-date,0
15,10.783333,37.74726235,165,7,1,1.328659957,3.892049534,Dog,Medium,Up-to-date,0
12,35.78168227,39.84823379,69,3,4,0.969794987,4.168445331,Cat,Large,Up-to-date,0
4,4.088231247,37.46133445,149,1,3,0.961213245,4.51700126,Dog,Medium,Not up-to-date,1
8,8.711320318,37.5243994,117,7,1,2.677425227,0.405066387,Cat,Small,Up-to-date,0
9,22.85134501,38.61389009,174,5,2,2.64955134,0.584842323,Cat,Medium,Up-to-date,0
5,20.28055325,37.67679884,168,1,4,1.180071922,0.113110986,Cat,Large,Not up-to-date,0
